Wall time,Step,Value
1701385624.3836727,60,0.8098469972610474
1701385654.5109894,120,0.42011311650276184
1701385670.1656816,150,0.5004190802574158
1701385674.4009664,160,0.3972412049770355
1701385693.4458125,190,0.3428690731525421
1701385726.0874891,250,0.6485951542854309
1701385789.9000292,370,0.4625966548919678
1701385813.1515694,410,0.1587422639131546
1701385822.150733,430,0.3050593137741089
1701385832.8531253,450,0.43507587909698486
1701385839.2334733,460,0.19686280190944672
1701385849.364421,480,0.18061421811580658
1701385881.248197,540,0.5871302485466003
1701385888.639467,550,0.17982229590415955
1701385892.6295428,560,0.35476481914520264
1701385897.5097425,570,0.37450408935546875
1701385946.561277,660,0.5826507806777954
1701385963.4315102,690,0.4176015257835388
1701385981.7459064,720,0.3397165834903717
1701385985.822131,730,0.650383472442627
1701385989.7753696,740,0.5081411004066467
1701385997.3731472,750,0.3663345277309418
1701386023.2026277,800,0.33209407329559326
1701386065.3955743,880,0.3285425901412964
1701386070.5888507,890,0.19991683959960938
1701386168.6845977,957,0.3270726501941681
1701386217.3414035,1037,0.38579508662223816
1701386233.4187665,1067,0.380868524312973
1701386237.8299978,1077,0.2646240293979645
1701386274.0456939,1147,0.4425407350063324
1701386302.4804208,1197,0.6743807792663574
1701386346.7567644,1277,0.479238897562027
1701386364.4597518,1307,0.5676833987236023
1701386369.777168,1317,0.33391520380973816
1701386419.8511367,1407,0.5060221552848816
1701386432.183539,1427,0.3170674443244934
1701386436.675628,1437,0.6552419066429138
1701386444.1031349,1447,0.41103821992874146
1701386483.2852592,1517,0.4149892032146454
1701386511.8715005,1567,0.1727137267589569
1701386522.2173388,1587,0.29203492403030396
1701386525.3950477,1597,0.2705424129962921
1701386548.3389423,1637,0.4861816465854645
1701386577.4039772,1687,0.25893503427505493
1701386582.793895,1697,0.5771347284317017
1701386598.7844403,1727,0.4303222596645355
1701386630.8335981,1787,0.49981486797332764
1701386697.7236013,1804,0.772442638874054
1701386707.6385589,1824,0.38327229022979736
1701386723.3962603,1854,0.47447508573532104
1701386734.1911552,1874,0.48625487089157104
1701386741.1833918,1884,0.4537292420864105
1701386752.710625,1904,0.49297791719436646
1701386762.4647806,1924,0.8898844718933105
1701386768.2212038,1934,0.4348592162132263
1701386805.7983701,2004,0.45774129033088684
1701386852.0293381,2084,0.40115660429000854
1701386856.5354514,2094,0.29646554589271545
1701386863.4815564,2104,0.5598642826080322
