Wall time,Step,Value
1701883937.0967774,13426,0.12384789437055588
1701883947.7838554,13436,0.17509984970092773
1701884108.3648527,13616,0.1690577268600464
1701884474.3014145,13775,0.16936640441417694
1701884614.8671596,13925,0.16912658512592316
1701884637.298066,13955,0.12309912592172623
1701884645.993211,13965,0.1289827674627304
1701884662.6522398,13985,0.15165594220161438
1701884672.5088453,13995,0.16774514317512512
1701884872.8079607,14215,0.20253439247608185
1701884922.8752866,14265,0.15859948098659515
1701884944.62785,14295,0.1969827115535736
1701884980.909733,14335,0.12205363810062408
1701884999.8106997,14355,0.124215267598629
1701885039.4490106,14395,0.27228736877441406
1701885075.4570582,14435,0.17237643897533417
1701885110.0764942,14475,0.17489024996757507
1701885558.1369088,14734,0.26151469349861145
1701885566.341177,14744,0.22195371985435486
1701885667.282693,14854,0.15451399981975555
1701885737.3757079,14934,0.12714438140392303
1701885745.623047,14944,0.1571791172027588
1701885773.8591695,14974,0.17018137872219086
1701885790.576543,14994,0.2557850778102875
1701885880.3875563,15094,0.19735223054885864
1701885937.3184283,15164,0.16301174461841583
1701886071.8002653,15314,0.16057145595550537
1701886082.592851,15324,0.1492043435573578
1701886110.0966978,15354,0.13371093571186066
1701886553.3959444,15603,0.19698166847229004
1701886561.9856994,15613,0.20760948956012726
1701886707.9250653,15773,0.2229660153388977
1701886716.6587858,15783,0.1651255041360855
1701886797.6835408,15873,0.174464613199234
1701886847.010532,15933,0.22908148169517517
1701886877.8356156,15973,0.15764322876930237
1701886957.5237799,16063,0.12256539613008499
1701887016.119583,16133,0.23053298890590668
1701887024.1789384,16143,0.13911999762058258
1701887063.9514475,16193,0.15896813571453094
1701887135.8568015,16273,0.18840745091438293
1701887444.503143,16372,0.20694993436336517
1701887488.583311,16422,0.2045123279094696
1701887528.9882998,16472,0.23024994134902954
1701887553.532431,16502,0.1902126520872116
1701887599.9665084,16552,0.13166096806526184
1701887625.1244702,16582,0.151217982172966
1701887658.2942584,16622,0.1699017435312271
1701887730.2131228,16702,0.17234376072883606
1701887804.272785,16782,0.1755143254995346
1701887866.8957982,16852,0.1455993354320526
1701887930.1988716,16922,0.15788638591766357
1701888013.7557569,17012,0.15598075091838837
1701888054.444853,17052,0.2006015181541443
1701888062.003033,17062,0.14573287963867188
1701888070.113934,17072,0.12275546789169312
1701888086.0456555,17092,0.2148425430059433
1701888114.2139351,17122,0.2143164575099945
1701888180.1327064,17192,0.14908467233181
1701888486.171459,17291,0.1425946056842804
1701888579.9948318,17391,0.20435839891433716
1701888617.227689,17431,0.14158977568149567
1701888636.962708,17451,0.14446032047271729
1701888661.986765,17481,0.14397111535072327
1701888706.7666352,17531,0.10619620978832245
1701888732.8829887,17561,0.14646269381046295
1701888739.9815059,17571,0.15592026710510254
1701888747.1041152,17581,0.16785575449466705
1701888930.5251083,17771,0.17579413950443268
1701889010.866077,17861,0.18608146905899048
1701889064.1815994,17921,0.10664074122905731
1701889121.7065616,17991,0.15156660974025726
1701889132.402379,18001,0.13037727773189545
1701889206.5494251,18091,0.14732065796852112
1701889268.9556973,18161,0.2046166956424713
1701889601.494563,18290,0.17521807551383972
1701889678.1285672,18380,0.11749661713838577
1701889716.5239253,18420,0.10579556971788406
1701889809.9394572,18520,0.10584789514541626
1701889846.3129687,18560,0.1757887750864029
1701889894.863235,18610,0.15225976705551147
1701889931.00765,18650,0.11688333004713058
1701890047.4359982,18780,0.22829578816890717
1701890071.4966915,18810,0.19388490915298462
1701890119.840341,18870,0.09488752484321594
1701890129.266927,18880,0.1597089022397995
1701890138.537728,18890,0.14016829431056976
1701890658.280039,19239,0.16699473559856415
1701890706.7101612,19299,0.24057374894618988
1701890767.5944219,19369,0.1971723437309265
1701890823.463254,19429,0.19355164468288422
1701890860.6811407,19469,0.16608163714408875
1701890879.223,19489,0.26220813393592834
1701890893.7803006,19509,0.17659182846546173
1701890952.8420434,19569,0.09652682393789291
1701890978.9298735,19599,0.1383007913827896
1701890998.790518,19619,0.1905180811882019
1701891025.3941538,19649,0.2197016030550003
1701891167.2673163,19799,0.24345536530017853
1701891182.3374546,19819,0.17007780075073242
1701891294.8161106,19939,0.12860342860221863
1701891305.2656791,19949,0.21295277774333954
1701891318.684715,19959,0.1514691561460495
1701891677.8450131,20108,0.18426299095153809
1701891708.987155,20148,0.16618458926677704
1701891743.8984797,20188,0.18449629843235016
1701891811.1963089,20268,0.12155501544475555
1701891846.8116045,20308,0.13189420104026794
1701891942.3129013,20408,0.2019217163324356
1701891968.8342032,20438,0.12138974666595459
1701891992.5275435,20468,0.1740754246711731
1701892023.4497876,20498,0.18511664867401123
1701892067.126023,20548,0.23219504952430725
1701892239.7414353,20738,0.12394750118255615
1701892344.385927,20858,0.15254618227481842
1701892352.334981,20868,0.17955413460731506
1701892381.0572536,20898,0.10457109659910202
1701892616.8239403,20917,0.20472733676433563
1701892635.5212471,20937,0.22296714782714844
1701892654.542335,20957,0.14005716145038605
1701892693.5777445,20997,0.11282485723495483
1701892728.5580862,21037,0.21073848009109497
1701892767.5388455,21087,0.17269501090049744
1701892786.9385223,21107,0.19335447251796722
1701892929.6482704,21257,0.1660807877779007
1701892966.7479837,21297,0.1484035849571228
1701893190.2207363,21557,0.1170632466673851
1701893214.6670313,21587,0.1400487720966339
1701893224.8784375,21597,0.2051401287317276
1701893265.0292592,21637,0.19193150103092194
1701893283.8971846,21657,0.21591152250766754
1701893324.4780078,21707,0.09453433007001877
1701893410.1521297,21797,0.149666428565979
1701893667.3655314,21846,0.17294417321681976
1701893700.0145152,21886,0.09974288940429688
1701893734.1991098,21926,0.17928138375282288
1701893819.7953467,22026,0.22050857543945312
1701893838.9501352,22046,0.19378124177455902
1701893857.383803,22066,0.16864360868930817
1701893866.712319,22076,0.20620881021022797
1701893907.1396234,22116,0.14101873338222504
1701893932.3963547,22146,0.16981889307498932
1701894003.7783191,22226,0.1704467087984085
1701894046.2729442,22266,0.1668286770582199
1701894172.2350476,22406,0.13005521893501282
1701894208.9136908,22446,0.2138424962759018
1701894225.7184777,22466,0.17626158893108368
1701894268.789325,22516,0.2096087783575058
1701894279.597096,22526,0.1659650206565857
1701894298.078386,22546,0.17074927687644958
1701894326.441115,22576,0.15352480113506317
1701894343.972723,22596,0.18545828759670258
1701894361.452072,22616,0.16457483172416687
1701894371.6601064,22626,0.15500792860984802
1701894431.700851,22696,0.08463965356349945
1701894673.9343204,22735,0.17778560519218445
1701894716.9467838,22785,0.19287371635437012
1701894892.085797,22975,0.10810612887144089
1701894991.8764696,23075,0.13816939294338226
1701895043.3423703,23135,0.1623004823923111
1701895090.0230443,23195,0.08395946025848389
1701895126.011105,23235,0.13266848027706146
1701895135.4141314,23245,0.22869834303855896
1701895238.7770934,23355,0.18629427254199982
1701895250.1112313,23365,0.13805659115314484
1701895267.133235,23385,0.2464624047279358
1701895380.5441725,23515,0.17198818922042847
1701895470.3746836,23615,0.22390466928482056
1701895769.2275617,23714,0.19229398667812347
1701895921.987565,23884,0.11172658950090408
1701896078.3737514,24064,0.14160670340061188
1701896085.5824924,24074,0.1594344824552536
1701896104.2970254,24094,0.19983503222465515
1701896178.203617,24174,0.18727970123291016
1701896195.183996,24194,0.15808561444282532
1701896231.4492574,24234,0.15761859714984894
1701896325.296066,24334,0.14604070782661438
1701896397.3266056,24414,0.2122831642627716
1701896407.53475,24424,0.1657804250717163
1701896503.9409332,24534,0.133229061961174
1701896805.3925862,24623,0.14855334162712097
1701896859.703729,24683,0.11829585582017899
1701896869.0061674,24693,0.10704194754362106
1701896889.3511317,24713,0.1764569878578186
1701896907.4359493,24733,0.1189848780632019
1701896952.0975032,24783,0.17437240481376648
1701897181.7063615,25033,0.1730588674545288
1701897190.1065717,25043,0.10285191237926483
1701897281.2705626,25143,0.16559267044067383
1701897297.9994578,25163,0.13181519508361816
1701897334.6388164,25203,0.1738564372062683
1701897344.130858,25213,0.19342118501663208
1701897465.690674,25353,0.11932660639286041
1701897521.0943294,25413,0.22132566571235657
1701897800.4982264,25472,0.2513442635536194
1701897819.12042,25492,0.11605183780193329
1701897838.3098817,25512,0.1486470252275467
1701897854.0647478,25532,0.17025130987167358
1701897974.3062694,25662,0.1243307888507843
1701898011.7685053,25702,0.2534666657447815
1701898031.3028464,25722,0.112562395632267
1701898054.0294142,25752,0.1627272665500641
1701898127.765732,25842,0.11980126053094864
1701898134.935904,25852,0.1637413203716278
1701898213.777004,25952,0.12825743854045868
1701898228.63876,25972,0.26903384923934937
1701898341.8564293,26092,0.22743947803974152
1701898350.1320715,26102,0.12164469808340073
1701898359.4609346,26112,0.1787060648202896
1701898393.5630012,26152,0.18524815142154694
1701898430.8728716,26192,0.14231732487678528
1701898486.8625114,26252,0.12302011996507645
1701898850.683178,26431,0.18673427402973175
1701898906.152485,26491,0.09018176794052124
1701898914.0842679,26501,0.08801379054784775
1701898979.2642696,26581,0.11192682385444641
1701899026.1906676,26641,0.1141238734126091
1701899075.056104,26701,0.08421731740236282
1701899114.8422656,26751,0.12398357689380646
1701899312.512831,26981,0.10406828671693802
1701899330.6557667,27001,0.15485288202762604
1701899373.6582959,27051,0.1801050454378128
1701899419.5561497,27101,0.1389976441860199
1701899540.8248801,27231,0.1761377602815628
1701899828.4393382,27310,0.16095522046089172
1701899957.0748174,27460,0.12357642501592636
1701900068.8985465,27580,0.1246032789349556
1701900097.8845975,27610,0.1265784204006195
1701900149.5798686,27670,0.1836215704679489
1701900217.525183,27750,0.13100352883338928
1701900226.309022,27760,0.1841171383857727
1701900235.249707,27770,0.12468978017568588
1701900243.260654,27780,0.17975497245788574
1701900319.7486618,27870,0.15426193177700043
1701900527.3756912,28100,0.12573683261871338
1701900536.3389864,28110,0.21181070804595947
1701900544.5005462,28120,0.17217621207237244
1701900833.34102,28199,0.245661661028862
1701900923.7939553,28309,0.15064260363578796
1701900945.154017,28329,0.13187098503112793
1701901051.5197,28449,0.22386974096298218
1701901061.352163,28459,0.1344618946313858
1701901087.79973,28489,0.19479826092720032
1701901107.5574822,28509,0.1757684350013733
1701901116.064536,28519,0.11885740607976913
1701901312.309147,28729,0.14254985749721527
1701901384.8586547,28809,0.2480473816394806
1701901490.9915419,28929,0.09986584633588791
1701901500.7279558,28939,0.15912725031375885
1701901576.417672,29019,0.17324545979499817
1701901584.0175464,29029,0.12459520250558853
1701901860.1464455,29098,0.12996044754981995
1701901885.8448093,29128,0.1539224237203598
1701901944.738297,29188,0.20227423310279846
1701901980.0442188,29228,0.09846679866313934
1701902133.7309554,29398,0.2433021515607834
1701902151.4861472,29418,0.14612941443920135
1701902160.93501,29428,0.20547665655612946
1701902170.1611633,29438,0.24253183603286743
1701902269.9810102,29548,0.22029389441013336
1701902432.6672194,29728,0.13045638799667358
1701902572.1298966,29898,0.10946781188249588
1701902623.9003198,29968,0.22252599895000458
1701902632.8037822,29978,0.08186803013086319
1701902870.5041978,30017,0.2030838429927826
1701903001.681948,30177,0.1270199716091156
1701903036.9775872,30217,0.15737098455429077
1701903082.7156565,30267,0.127245232462883
1701903100.9901278,30287,0.10663705319166183
1701903117.0290828,30307,0.1909346729516983
1701903136.7724268,30327,0.19011014699935913
1701903157.2668676,30347,0.1496807187795639
1701903193.3838792,30387,0.09538671374320984
1701903203.5834272,30397,0.1548052579164505
1701903310.0291054,30507,0.1521216779947281
1701903334.7675717,30537,0.1643986701965332
1701903412.2859256,30617,0.10158827155828476
1701903442.744798,30647,0.16448508203029633
1701903451.5811374,30657,0.22422920167446136
1701903526.2426746,30737,0.09084069728851318
1701903655.0415568,30887,0.16841737926006317
1701903914.5445538,30936,0.11719066649675369
1701903932.0729537,30956,0.16540880501270294
1701904066.6451514,31106,0.24062763154506683
1701904180.334418,31236,0.17801730334758759
1701904387.2015436,31466,0.18470558524131775
1701904520.7369535,31616,0.1268104910850525
1701904527.8036478,31626,0.23055793344974518
1701904578.6057832,31686,0.19518102705478668
1701904587.4651487,31696,0.11076532304286957
1701904625.5344627,31746,0.25957298278808594
1701904670.5192904,31796,0.13873335719108582
1701904929.1099389,31845,0.11197049170732498
1701904945.8193254,31865,0.15334174036979675
1701905089.9185138,32025,0.11288850754499435
1701905189.6127818,32135,0.09726368635892868
1701905250.7288182,32205,0.15576018393039703
1701905259.6325843,32215,0.11295589059591293
1701905331.0201323,32285,0.15834040939807892
1701905363.258157,32315,0.14737918972969055
1701905572.3371058,32555,0.15448464453220367
1701905601.4977398,32585,0.14351794123649597
1701905665.6761363,32655,0.223594531416893
1701905691.378154,32685,0.11367660760879517
1701905700.585014,32695,0.17610929906368256
1701905718.3805249,32715,0.1683434545993805
1701905941.8629124,32734,0.17285379767417908
1701906119.428799,32934,0.09974639862775803
1701906164.7106552,32984,0.08943857252597809
1701906245.2220137,33074,0.14728356897830963
1701906263.304609,33094,0.18716897070407867
1701906282.2575612,33114,0.15449878573417664
1701906352.0027459,33184,0.1455223560333252
1701906469.9035091,33314,0.14078864455223083
1701906488.0616267,33334,0.1976412683725357
1701906540.9048617,33394,0.17249949276447296
1701906613.7388628,33474,0.15654467046260834
1701906666.6741486,33534,0.09837334603071213
1701906676.4524426,33544,0.0858050286769867
1701906724.1547806,33594,0.16970574855804443
1701906999.6011183,33653,0.08411242812871933
1701907063.826855,33723,0.16022801399230957
1701907173.7748382,33843,0.14409102499485016
1701907211.2197952,33883,0.08789678663015366
1701907332.707605,34013,0.14169801771640778
1701907352.0584192,34033,0.13694246113300323
1701907370.5447128,34053,0.150865375995636
1701907395.0471585,34083,0.17013801634311676
1701907439.7248406,34133,0.10514654219150543
1701907596.0979853,34303,0.15064027905464172
1701907642.5668604,34353,0.15022100508213043
1701908070.1906238,34582,0.12522098422050476
1701908095.993952,34612,0.16133952140808105
1701908132.041969,34662,0.09632130712270737
1701908189.3918881,34732,0.1641557812690735
1701908225.8335276,34772,0.09787771105766296
1701908244.133753,34792,0.13745254278182983
1701908295.0652974,34852,0.176868736743927
1701908303.74577,34862,0.1879899501800537
1701908358.4382522,34922,0.16587591171264648
1701908422.9370224,34992,0.0711289718747139
1701908477.3494995,35052,0.13624833524227142
1701908506.528923,35082,0.20361939072608948
1701908565.1040401,35142,0.16548565030097961
1701908668.5544593,35252,0.20420002937316895
1701908687.0844064,35272,0.09930869191884995
1701908778.078942,35372,0.1792861670255661
1701908806.3782263,35402,0.18002693355083466
1701908825.7910016,35422,0.14670701324939728
1701909085.3196216,35481,0.13936829566955566
1701909232.2148879,35641,0.12083281576633453
1701909250.724872,35661,0.12801413238048553
1701909307.0664055,35721,0.25425779819488525
1701909345.2978096,35761,0.14005234837532043
1701909367.5139806,35781,0.24758858978748322
1701909492.6376994,35921,0.1552165299654007
1701909601.5253315,36041,0.12835325300693512
1701909645.9058878,36091,0.18807576596736908
1701909758.4542487,36211,0.12163320183753967
1701909767.034461,36221,0.09486827999353409
1701909822.690027,36281,0.11429413408041
1701909830.344866,36291,0.1417362540960312
1701910179.9970264,36440,0.16950996220111847
1701910214.5556045,36480,0.19565752148628235
1701910230.9570336,36500,0.1648082435131073
1701910246.9028652,36520,0.13660942018032074
1701910270.9127197,36550,0.1960633099079132
1701910296.5505087,36580,0.13820739090442657
1701910444.8413835,36750,0.12201330065727234
1701910532.2847188,36860,0.15079259872436523
1701910539.5170665,36870,0.1489465981721878
1701910592.0398846,36930,0.1338343322277069
1701910657.5749977,37000,0.138387531042099
1701910874.328427,37240,0.11850574612617493
1701911151.0403485,37309,0.1312914341688156
1701911169.2419317,37329,0.15065786242485046
1701911354.5464153,37539,0.16977974772453308
1701911379.8400207,37569,0.22190910577774048
1701911414.2802114,37609,0.2340630292892456
1701911424.5836103,37619,0.12012467533349991
1701911431.6675751,37629,0.12140645831823349
1701911479.8772318,37689,0.19218069314956665
1701911503.512031,37719,0.14571750164031982
1701911519.0088851,37739,0.16982807219028473
1701911601.7352312,37829,0.11263605952262878
1701911663.710513,37899,0.14266394078731537
1701911706.7945354,37949,0.08328115195035934
1701911783.817512,38029,0.1856071650981903
1701911821.0066986,38069,0.14123991131782532
1701911851.3410206,38109,0.1317727416753769
1701912190.0680645,38248,0.1157803162932396
1701912210.3795888,38268,0.12036269903182983
1701912235.5078845,38298,0.13252177834510803
1701912350.4720747,38418,0.13883033394813538
1701912385.677998,38458,0.2171599417924881
1701912437.9670005,38508,0.1679832935333252
1701912453.3173976,38528,0.12031801044940948
1701912538.793037,38628,0.16717389225959778
1701912559.6351414,38648,0.11987124383449554
1701912575.064604,38668,0.11363916099071503
1701912690.2092202,38798,0.12730248272418976
1701912835.0811095,38958,0.1289430558681488
1701912879.521121,39008,0.15892384946346283
1701912947.3654354,39078,0.1263403743505478
1701913398.7757325,39337,0.09293656051158905
1701913407.5657349,39347,0.14896009862422943
1701913415.8767424,39357,0.11576585471630096
1701913485.5740988,39427,0.1269749402999878
1701913576.5542734,39527,0.12151801586151123
1701913647.8779402,39607,0.18396200239658356
1701913711.571577,39677,0.23325003683567047
1701913746.107694,39717,0.09628541767597198
1701913844.003862,39827,0.2519395053386688
1701913895.7963266,39887,0.14063239097595215
1701913953.4443781,39947,0.15043005347251892
1701914339.4129157,40136,0.0663248673081398
1701914374.127724,40176,0.1739424467086792
1701914471.0418708,40286,0.13136130571365356
1701914516.1867416,40336,0.13943156599998474
1701914561.8303468,40386,0.21341495215892792
1701914600.1315491,40426,0.07656101882457733
1701914607.8825092,40436,0.16106906533241272
1701914711.2748008,40546,0.15881231427192688
1701914722.6743028,40556,0.17171898484230042
1701914817.742158,40666,0.1608547866344452
1701914839.9018335,40686,0.11904517561197281
1701914850.3136425,40696,0.20022481679916382
1701914915.2933667,40766,0.17632946372032166
1701914944.933954,40796,0.06194758787751198
1701914953.2216656,40806,0.26099535822868347
1701914960.4586384,40816,0.08755458146333694
1701915010.9428878,40876,0.14993327856063843
1701915435.3428178,41105,0.15092898905277252
1701915583.168703,41275,0.14684109389781952
1701915626.772439,41325,0.1354897916316986
1701915635.0621045,41335,0.18741649389266968
1701915652.7692432,41355,0.1382255256175995
1701915726.9931943,41435,0.13493654131889343
1701916468.2600443,42024,0.22666743397712708
1701916591.6932678,42164,0.11471372097730637
1701916599.701057,42174,0.11595742404460907
1701916696.3705163,42284,0.14831334352493286
1701916704.4779522,42294,0.1905490607023239
1701916720.3621862,42314,0.11730552464723587
1701916741.529084,42334,0.15284062922000885
1701916766.6466954,42364,0.1355329155921936
1701916775.3261232,42374,0.0897984653711319
1701916792.4073138,42394,0.11241406947374344
1701916995.924799,42624,0.08962153643369675
1701917044.1349823,42674,0.17060112953186035
1701917072.0396185,42704,0.12408418208360672
1701917324.5116994,42743,0.11460816115140915
1701917368.7269802,42793,0.1925896257162094
1701917470.1798303,42903,0.10804999619722366
1701917550.324801,42993,0.06594006717205048
1701917572.434305,43023,0.17414195835590363
1701917580.1349685,43033,0.17281237244606018
1701917654.4886093,43123,0.10831459611654282
1701917705.943789,43183,0.14674818515777588
1701917849.1036553,43343,0.09353793412446976
1701917902.1642354,43403,0.12149550765752792
1701917937.854882,43443,0.17166562378406525
1701918022.186817,43533,0.14539584517478943
1701918041.0523536,43553,0.19044247269630432
1701918339.2086601,43652,0.17204833030700684
1701918369.89124,43692,0.10582286864519119
1701918424.0857437,43752,0.10308066755533218
1701918465.7560728,43802,0.16129323840141296
1701918520.9759932,43862,0.13996535539627075
1701918612.738807,43952,0.24088318645954132
1701918673.104741,44022,0.16570404171943665
1701918704.4524484,44062,0.14807142317295074
1701918779.4825833,44152,0.17564283311367035
1701918909.149964,44302,0.15347374975681305
1701918977.161124,44372,0.0886116623878479
1701919029.267496,44432,0.2033969759941101
1701919063.8072991,44472,0.15874527394771576
