Wall time,Step,Value
1701886810.215192,60,1.1022013425827026
1701886929.9978595,190,1.0372639894485474
1701886992.0364127,250,1.0242513418197632
1701887142.0999842,410,0.9518107175827026
1701887159.5721493,430,0.956555187702179
1701887184.9995744,460,0.8878499269485474
1701887262.3012347,540,0.8526346683502197
1701887289.292783,570,0.89447021484375
1701887432.2077012,720,0.8355468511581421
1701887458.5921397,750,0.8028808236122131
1701887897.2745075,959,0.6562815308570862
1701887975.956892,1039,0.6116282343864441
1701888009.430034,1079,0.63604736328125
1701888197.4870403,1279,0.5517283082008362
1701888317.178259,1409,0.5262822508811951
1701888464.513934,1569,0.4689895510673523
1701888493.3861406,1599,0.36169153451919556
1701888577.289314,1689,0.48800888657569885
1701888676.5283005,1799,0.3902498781681061
1701888970.860392,1858,0.35691362619400024
1701888991.072783,1878,0.4174446165561676
1701889000.0508053,1888,0.4325513243675232
1701889037.3018665,1928,0.32264137268066406
1701889196.4132643,2098,0.2882029116153717
1701889406.1305876,2318,0.37904396653175354
1701889452.9352598,2368,0.30309003591537476
1701889597.3777733,2518,0.23123855888843536
1701889659.0347376,2578,0.3513680696487427
1701889716.4823954,2628,0.26429691910743713
1701889793.3003783,2698,0.2608146071434021
1701890087.8450606,2747,0.30820930004119873
1701890104.7652256,2767,0.2961927354335785
1701890287.0252016,2957,0.26895269751548767
1701890434.550588,3117,0.29092517495155334
1701890452.6640055,3137,0.20929013192653656
1701890526.4022589,3217,0.287797749042511
1701890641.8334203,3337,0.3245547115802765
1701890722.2834888,3427,0.25813400745391846
1701890798.166108,3507,0.30538395047187805
1701891200.1221778,3676,0.3430088460445404
1701891248.6956186,3716,0.21255075931549072
1701891788.321153,4256,0.2606286406517029
1701891796.062369,4266,0.2898388206958771
1701891980.6029296,4436,0.18685728311538696
1701892011.8708372,4466,0.2254781275987625
1701892039.9836113,4496,0.10886028409004211
1701892438.465203,4655,0.30478188395500183
1701892471.0351825,4685,0.18017642199993134
1701892480.8427305,4695,0.16043762862682343
1701892587.2449706,4795,0.1466670036315918
1701892767.1744645,4965,0.32019057869911194
1701892789.442532,4985,0.25583940744400024
1701893011.5428922,5195,0.1910359263420105
1701893186.4935503,5365,0.13966518640518188
1701893234.64688,5415,0.13503342866897583
1701893774.577989,5694,0.19147758185863495
1701893870.1621838,5794,0.20535717904567719
1701893928.69924,5854,0.13468819856643677
1701893949.4918342,5874,0.17044727504253387
1701894002.6295474,5924,0.27685853838920593
1701894014.068422,5934,0.12198060005903244
1701894170.5381002,6084,0.18593721091747284
1701894356.2941635,6264,0.1524045467376709
1701894376.0441825,6284,0.190390482544899
1701894742.47604,6413,0.23457422852516174
1701894808.3094692,6483,0.22945618629455566
1701894823.543152,6493,0.11160403490066528
1701894842.6417983,6513,0.15425506234169006
1701894874.687535,6543,0.1329495757818222
1701894895.9442775,6563,0.3344999849796295
1701895026.2264402,6683,0.14305076003074646
1701895142.5079157,6783,0.3008091449737549
1701895263.8871484,6903,0.15615256130695343
1701895318.1330788,6953,0.19507700204849243
1701895590.4550006,7213,0.15446002781391144
1701895629.4786727,7253,0.14537085592746735
1701895923.1269367,7302,0.15508988499641418
1701895930.227533,7312,0.23785172402858734
1701896004.0994933,7382,0.20427770912647247
1701896098.575777,7472,0.1456858068704605
1701896138.683099,7512,0.10860617458820343
1701896182.1519082,7552,0.16200926899909973
1701896231.1033127,7602,0.15646091103553772
1701896268.3444674,7642,0.12445404380559921
1701896359.7448401,7732,0.15275298058986664
1701896404.0821862,7772,0.09390093386173248
1701896423.9269726,7792,0.11795879900455475
1701896443.042194,7812,0.1086614727973938
1701896518.5662131,7882,0.12118986248970032
1701896571.6330054,7932,0.15396040678024292
1701896590.2718325,7952,0.1354694664478302
1701896647.197491,8002,0.16754530370235443
1701896665.5497823,8022,0.19997239112854004
1701896706.8770685,8062,0.1857938915491104
1701896748.9479682,8102,0.17375406622886658
1701896809.2724636,8162,0.10890974849462509
1701896818.267302,8172,0.19990892708301544
1701897312.065345,8411,0.1094553992152214
1701897348.6868558,8451,0.16018566489219666
1701897690.1963272,8781,0.2617454528808594
1701897757.7199945,8851,0.12930788099765778
1701897820.1279309,8911,0.12819096446037292
1701897973.1701825,9051,0.13144415616989136
1701898256.929993,9100,0.17919844388961792
1701898333.0208733,9170,0.11587333679199219
1701898349.3573666,9190,0.10801932215690613
1701898418.1287146,9250,0.10538754612207413
1701898437.2106106,9270,0.1907947063446045
1701898577.4480238,9410,0.20716501772403717
1701898589.0832086,9420,0.09807033091783524
1701898691.098692,9520,0.10834543406963348
1701898722.6243994,9550,0.14101549983024597
